منقلك, 14,TN
لين, 14,"MSA,TN"
أصلا, 14,
ومش, 14,TN
العاهرات, 14,
نشوفو, 14,TN
قرد, 14,
تجمعي, 14,
تجيبوه, 14,TN
حيا, 14,TN
ماو, 14,TN
جايب, 14,TN
مرتو, 14,TN
غالطة, 14,TN
لطيف, 14,
البنت, 14,
حقها, 14,
قلوب, 14,
الإنسان, 14,
تظهر, 14,"MSA,TN"
انهم, 14,
هادي, 14,
موفق, 14,
الرجاء, 14,
القمة, 14,
ونحب, 14,"MSA,TN"
مريضة, 14,
تعيش, 14,
خلال, 14,
اساس, 14,
اختكم, 14,
مي, 14,NE
البعض, 14,
الخضراء, 14,
جميعا, 14,
كذلك, 14,
الآخر, 14,
نسبة, 14,
قدوة, 14,
يمثل, 14,
طويل, 14,
تفيه, 14,TN
برسمي, 14,TN
أيها, 14,
الرذيلة, 14,
وانتي, 14,TN
قلو, 14,TN
قرار, 14,
المجلس, 14,
شد, 14,"MSA,TN"
نكرة, 14,
تفاهات, 14,
يستاهل, 14,"MSA,TN"
السياسية, 14,
الفتنة, 14,
اسم, 14,
لاباس, 14,
الغناء, 14,
ضيوفك, 14,
مخو, 14,TN
محلى, 14,TN
الزردي, 14,NE
ق, 14,NOISE
قادر, 14,
اسمها, 14,
منوا, 14,TN
مناظر, 14,
مسخين, 14,TN
خامجة, 14,TN
ماسطين, 14,TN
ممسطها, 14,TN
حين, 14,
جايبين, 14,TN
بورقيبة, 14,NE
عايلة, 14,TN
حيث, 14,
مواطن, 14,
حاجات, 14,TN
هالبلاد, 14,TN
رد, 14,
والفاهم, 14,
قام, 14,
عالية, 14,
السرقة, 14,
اشرف, 14,
خبر, 14,
متألقة, 14,
شاءالله, 14,NOISE
الانترنات, 14,BORROW
افم, 14,NOISE
ملايكتو, 14,TN
فاخر, 14,NE
هده, 13,NOISE
انسانة, 13,
يدعي, 13,"MSA,TN"
رجع, 13,
بك, 13,
ى, 13,NOISE
مسلمين, 13,
فها, 13,TN
لحكاية, 13,TN
سعد, 13,NE
خوه, 13,TN
امصط, 13,TN
نكرهو, 13,TN
طاح, 13,TN
بلاصتك, 13,TN
مال, 13,ALG
هاد, 13,ALG
استغفر, 13,
اهم, 13,
انحطاط, 13,
الصبر, 13,
نسمعو, 13,TN
دزاير, 13,TN
صغيرة, 13,
شبيك, 13,TN
صعيب, 13,TN
بلحق, 13,TN
المستقبل, 13,
النظر, 13,
والديه, 13,
يطلع, 13,
خوك, 13,TN
الحل, 13,
يمشي, 13,
مثلك, 13,
يصير, 13,TN
يكذب, 13,
ينجح, 13,
بكاتني, 13,TN
العمر, 13,
هذاكا, 13,TN
كالعادة, 13,
خارج, 13,
ربما, 13,
يحفضك, 13,
كثير, 13,
مرت, 13,TN
يكن, 13,
نفسي, 13,
نتفرجو, 13,TN
علولو, 13,NE
مخلوق, 13,
الكثير, 13,
شخصيا, 13,
مرحبا, 13,
بالي, 13,
الجمال, 13,
نظيف, 13,
ﻛﺎﻥ, 13,
الورد, 13,
دورها, 13,
ياسين, 13,NE
بإمتياز, 13,
العريض, 13,
سرك, 13,
خرجت, 13,
نشر, 13,
ووه, 13,TN
للأسف, 13,
علخر, 13,TN
ارجل, 13,TN
فرنسا, 13,NE
مجتمعنا, 13,
تخرج, 13,
عاملين, 13,
كثرت, 13,
مقدم, 13,
مسلمة, 13,
مكياج, 13,TN
سفيان, 13,NE
كتاب, 13,
منطق, 13,
باقي, 13,
تحسها, 13,
باي, 13,"MSA,TN"
عالمية, 13,
زازا, 13,"NE,TN"
تتعلم, 13,
الغالية, 13,
زنطور, 13,TN
الزناطير, 13,TN
يغني, 13,
ضعيفة, 13,
غادي, 13,TN
ناقصة, 13,
الروح, 13,
شبعة, 13,TN
دعارة, 13,
نسب, 13,
السراق, 13,
عالمي, 13,
فنانين, 13,
يوفقو, 13,TN
ريتو, 13,TN
مفماش, 13,TN
غريب, 13,
جهنم, 13,
لخر, 13,TN
سياسية, 13,
تلك, 13,
وأنت, 13,
هنا, 13,
ملخر, 13,TN
الجسد, 13,
النار, 13,
شىء, 13,
مسرحي, 13,
يعجبنيش, 13,TN
شوفلي, 13,TN
ﻣﻨﺎﻝ, 13,NE
حزب, 13,
كن, 13,
الفايسبوك, 13,BORROW
رحمة, 13,
النواب, 13,
زدت, 13,"MSA,TN"
الحديدية, 13,
وعن, 13,
ثعلب, 13,
صلاح, 13,"NE,MSA"
الديك, 13,
أعوذ, 12,
تبييض, 12,
الإسلامية, 12,
ذ, 12,NOISE
باسل, 12,NE
هذاك, 12,TN
يزينا, 12,TN
الوجوه, 12,
أش, 12,TN
اختيار, 12,
خاص, 12,
تغني, 12,
الحجامة, 12,TN
القحب, 12,TN
ياكلب, 12,NOISE
الجمهور, 12,
زح, 12,TN
اللى, 12,TN
البحر, 12,
زبلة, 12,TN
شبيها, 12,TN
سنوات, 12,
بامتياز, 12,
اولا, 12,
نقلها, 12,TN
بقية, 12,
راجع, 12,
حقو, 12,TN
المشكلة, 12,
خايف, 12,TN
رهوط, 12,TN
لناس, 12,TN
السبب, 12,
وحدها, 12,
عمر, 12,
ايام, 12,
الأقل, 12,
الحب, 12,
يعيش, 12,
يلي, 12,TN
مستقبل, 12,
رواحكم, 12,TN
العالمين, 12,
نشاء, 12,"MSA,TN"
مساء, 12,
شفتو, 12,TN
الدار, 12,
الجزائريين, 12,NE
تحكم, 12,
تبع, 12,
فرصة, 12,
عمي, 12,
الجميع, 12,
يطول, 12,
توانسا, 12,NE
معندوش, 12,TN
وراء, 12,
الشخصية, 12,
عامة, 12,
ارجع, 12,
لشعب, 12,
خدام, 12,TN
وتقدير, 12,
برامجكم, 12,
خلاص, 12,
وجها, 12,
راكي, 12,TN
غالط, 12,TN
احمر, 12,
الرحمان, 12,
لعب, 12,
يولي, 12,TN
ﺗﻮﻧﺲ, 12,NE
العزيز, 12,
محلك, 12,TN
الفل, 12,
بير, 12,TN
عربية, 12,
ناقصين, 12,
رااك, 12,TN
لكي, 12,
البصل, 12,
المال, 12,
مزبلة, 12,
وموش, 12,TN
التونسيه, 12,NE
امام, 12,
طيح, 12,TN
فمة, 12,TN
راقي, 12,
لذا, 12,
نصر, 12,
بتوفيق, 12,
اكا, 12,TN
تزيد, 12,
نجم, 12,TN
بهايم, 12,TN
تهريج, 12,
اقسم, 12,
ج, 12,NOISE
نصف, 12,
امير, 12,"NE,MSA"
خ, 12,NOISE
وسيد, 12,
ز, 12,NOISE
عرفت, 12,
نكرها, 12,TN
عمارة, 12,
يحفظهم, 12,
الصباح, 12,
معايا, 12,TN
تحترم, 12,
بري, 12,TN
غبي, 12,
بردلي, 12,TN
تعملوا, 12,
سب, 12,
المشاهدة, 12,
القضاء, 12,
أقل, 12,
ياسامي, 12,NE
تعملو, 12,
يزيو, 12,TN
وقتلي, 12,TN
الأمام, 12,
الفشل, 12,
الشمس, 12,
لانك, 12,
فهي, 12,
الفنانة, 12,
للمرأة, 12,
عادش, 12,TN
الديمقراطية, 12,BORROW
المنجي, 12,NE
ممثلين, 12,
موقفك, 12,
السياسيين, 12,
مجرم, 12,
اعوذ, 12,
هشام, 12,NE
ظهر, 12,
وعليها, 12,
يهزك, 12,TN
الابله, 12,
موزون, 12,
جعفوور, 12,NE
خلوق, 12,
مبادرة, 12,
البهامة, 11,TN
تحكيو, 11,TN
ش, 11,NOISE
الد, 11,
صحفي, 11,
معقد, 11,
عندوش, 11,TN
واطي, 11,TN
المشاكل, 11,
قحب, 11,TN
الطرابلسية, 11,NE
بهم, 11,"MSA,TN"
يبدا, 11,
بيكم, 11,TN
مقزز, 11,
يهلكهم, 11,
نكره, 11,
الشواذ, 11,
العامة, 11,
الهم, 11,
ارهابي, 11,
بيناتهم, 11,TN
صالح, 11,
هاته, 11,
الجحيم, 11,
متثقف, 11,
اخلاقي, 11,
الأول, 11,
ممسط, 11,TN
توب, 11,TN
التهريج, 11,
راح, 11,
تحل, 11,"MSA,TN"
الجنس, 11,
يرحمك, 11,
راسي, 11,
راي, 11,"MSA,TN"
يعطيهم, 11,
الزواج, 11,
نقولك, 11,TN
برشه, 11,TN
اقرب, 11,
يقدر, 11,
تسب, 11,
مشكلة, 11,
اجل, 11,
يحبك, 11,
دليل, 11,
رواحهم, 11,TN
الرد, 11,
نستنى, 11,TN
يخاف, 11,
المثل, 11,
وديما, 11,TN
يد, 11,
مصلحة, 11,
نجوم, 11,
الحلول, 11,
للي, 11,TN
الرائع, 11,
مباشرة, 11,
غيرك, 11,
قالها, 11,
عنه, 11,
زادا, 11,TN
تدخل, 11,
الرأي, 11,
ولاية, 11,
تع, 11,TN
براس, 11,
وحده, 11,
غلط, 11,
كلمات, 11,
معني, 11,
ﻟﻲ, 11,
وانشاء, 11,TN
ايضا, 11,
يهلكم, 11,TN
العين, 11,
عرض, 11,
خلينا, 11,
عملو, 11,TN
نحترمك, 11,
الفاسد, 11,
هاني, 11,"MSA,TN"
جزائري, 11,NE
مزيد, 11,
الاول, 11,
صدق, 11,
كيفكم, 11,TN
لست, 11,
الشعري, 11,"NE,MSA"
الضحكة, 11,
غلطة, 11,
سياسة, 11,
متاعنا, 11,"MSA,TN"
مجهود, 11,
مات, 11,
وجوهكم, 11,
سراق, 11,
أنيقة, 11,
يقتل, 11,
الطيب, 11,"NE,MSA"
اللوح, 11,
الترجي, 11,NE
الزنطور, 11,TN
جزء, 11,
القوة, 11,
للشعب, 11,
شنوه, 11,TN
يضحكني, 11,
يجيبو, 11,TN
تهز, 11,"MSA,TN"
فضحتونا, 11,
يهبل, 11,TN
مسيو, 11,BORROW
دمك, 11,
الوبنة, 11,TN
ثقيل, 11,
خدم, 11,
نكرهك, 11,"MSA,TN"
الضرب, 11,
اسبوع, 11,
رأس, 11,
تسرق, 11,
الإرهاب, 11,
والعباد, 11,
الاجتماعي, 11,
مازلت, 11,
لبنات, 11,"MSA,TN"
أهل, 11,
يقوم, 11,
انجم, 11,TN
يحفظ, 11,
معناها, 11,
ذكي, 11,
الغنوشي, 11,NE
قدرك, 11,"MSA,TN"
المعنى, 11,
وسخ, 11,
كانو, 11,TN
تاافه, 11,NOISE
الصادق, 11,
وقتها, 11,
مسلسلات, 11,
المسلسلات, 11,
حقوق, 11,
مخيبك, 11,TN
الميبون, 11,TN
للبلاد, 11,
الشرف, 11,
المسخ, 11,TN
الجو, 11,
متحيل, 11,
خوانجي, 11,TN
كرهتونا, 11,
الأولى, 11,
شبيه, 11,
تافهين, 11,
حمام, 11,
حامد, 11,
خميس, 11,NE
ببوشة, 11,NE
حجيلة, 11,NE
منورين, 11,TN
يحكم, 11,
وضع, 11,
هاجر, 11,"NE,MSA"
ميدان, 11,
جابو, 11,TN
اورونج, 11,NE
مشات, 11,TN
الصافي, 11,"NE,MSA"
تدافع, 11,
معللمة, 11,NOISE
الأندلسي, 11,NE
مصباح, 11,"NE,MSA"
راقية, 11,
معللم, 11,TN
الوهرة, 11,TN
اليهود, 10,
برب, 10,"MSA,TN"
شر, 10,
قمت, 10,
جبالك, 10,
الحقيقية, 10,
ايتها, 10,
الحبيبة, 10,
قعر, 10,"MSA,TN"
إ, 10,NOISE
هذوما, 10,TN
نحي, 10,TN
اخ, 10,
كرهنا, 10,
تفرج, 10,
نشوفوا, 10,TN
اسيادك, 10,
شيب, 10,"MSA,TN"
فضيل, 10,
يحكيو, 10,TN
دارهم, 10,
سخيف, 10,
جداا, 10,NOISE
تلوج, 10,TN
ليا, 10,TN
رجعت, 10,
الجريمة, 10,
أمير, 10,
حقير, 10,
مضروبة, 10,
فين, 10,TN
ضمار, 10,TN
جاهلة, 10,
مانيش, 10,TN
اك, 10,TN
حابة, 10,TN
ويحب, 10,
وإلا, 10,
عالم, 10,
ورجال, 10,
الخمر, 10,
متربية, 10,
المسكين, 10,
قلبها, 10,
راسها, 10,
يهدينا, 10,
دم, 10,
نشاله, 10,TN
الحاجة, 10,
الطفل, 10,
اليه, 10,
الخدمة, 10,
القوانين, 10,
تروح, 10,"MSA,TN"
حنا, 10,NOISE
يسترك, 10,
بلاصة, 10,TN
نعلم, 10,
ليها, 10,TN
الإحترام, 10,
يشفيها, 10,
خاطرك, 10,"MSA,TN"
أتمنى, 10,
احشم, 10,TN
عنده, 10,
دمت, 10,
وهوما, 10,TN
يشوف, 10,TN
الديوث, 10,
مشاهدة, 10,
خايبة, 10,TN
مهدي, 10,"NE,MSA"
قعد, 10,TN
تعب, 10,
الانسانية, 10,
خط, 10,
يخليك, 10,TN
أنو, 10,TN
المصير, 10,
تقدر, 10,
الكبيرة, 10,
الراب, 10,NE
يقولوا, 10,
ﺍﻟﻠﻲ, 10,TN
ﻛﻲ, 10,
ﻫﺬﺍ, 10,
ﺭﻭﻋﺔ, 10,
ﻧﺤﺒﻚ, 10,"MSA,TN"
ﺭﻭﺣﻚ, 10,
ﺍﻟﺠﻤﺎﻝ, 10,
والى, 10,TN
رك, 10,TN
فخر, 10,
مكان, 10,
وذني, 10,TN
الرداءة, 10,
جنسية, 10,
المنحط, 10,
موت, 10,
حساب, 10,
التونسيات, 10,
احتراماتي, 10,
سر, 10,
مثلي, 10,
اشكون, 10,TN
محبوب, 10,
تواصل, 10,
معروف, 10,
البطالة, 10,
خطوة, 10,
السنة, 10,
يحبوا, 10,
الطيبة, 10,
انكم, 10,
افكار, 10,
نمووت, 10,TN
فاهمة, 10,
حاشا, 10,TN
خفيف, 10,
خليك, 10,TN
هاذ, 10,NOISE
النزول, 10,
تكركيرة, 10,TN
باشا, 10,TN
وينو, 10,TN
هذيك, 10,TN
الن, 10,
فهذا, 10,
مرتزقة, 10,
أمور, 10,
فردا, 10,
وكيف, 10,
زبي, 10,TN
أني, 10,
مخيبو, 10,TN
سامحني, 10,
عنك, 10,
بالدين, 10,
زي, 10,NOISE
لطف, 10,
الرواسي, 10,
ليلة, 10,
نموذج, 10,
الصورة, 10,
جبت, 10,
تاعب, 10,
ديكور, 10,
كاريزما, 10,TN
الخالق, 10,
شويه, 10,TN
القرآن, 10,
الاسلامي, 10,
وهم, 10,
سامى, 10,
جيعان, 10,TN
الحلقه, 10,
ماك, 10,TN
الفاحشة, 10,
فاسدة, 10,
محبة, 10,
الساعة, 10,
وفقك, 10,
ضيوف, 10,
نعمة, 10,
مقبول, 10,
أستاذة, 10,
احساس, 10,
قداكش, 10,TN
جيبو, 10,TN
فمك, 10,
الكلها, 10,TN
الشارع, 10,
جوادو, 10,TN
عميل, 10,
واضحة, 10,
بردتلي, 10,TN
بالضحك, 10,
احترامي, 10,
درجة, 10,
ألا, 10,
ماصت, 10,TN
ماسطه, 10,TN
جبتو, 10,TN
أخر, 10,
فطوركم, 10,
القران, 10,
المنافقين, 10,
فأنت, 10,
سوق, 10,
ذكر, 10,
العدل, 10,
يدفع, 10,
النهاية, 10,
متالقة, 10,
الحرب, 10,
نصب, 10,
دافع, 10,
خولة, 10,NE
معلمة, 10,
عسسل, 10,TN
اشكال, 10,
ذات, 10,
الخلصي, 10,NE
محاربة, 10,
يعينو, 10,TN
انصاف, 10,
سيادة, 10,
يلم, 9,
خدمتها, 9,
يسمى, 9,
قيم, 9,
ين, 9,NOISE
تحشمش, 9,TN
رايها, 9,
تكبر, 9,
رجعولنا, 9,TN
مفهمتش, 9,TN
الأخلاقي, 9,
كرمك, 9,
لوط, 9,NE
قريت, 9,TN
سكر, 9,
س, 9,NOISE
حقيرة, 9,
ناتن, 9,TN
حلقه, 9,
بدا, 9,TN
فضحتنا, 9,
لربي, 9,TN
الباقي, 9,
ماصطة, 9,TN
المنافق, 9,
لطفى, 9,NE
ستر, 9,
برجوليا, 9,TN
باارشا, 9,TN
ينتقم, 9,
ﻓﻴﻪ, 9,
يعطي, 9,
يشرب, 9,
اقول, 9,
الفضايح, 9,TN
خايب, 9,TN
عدة, 9,
باينة, 9,TN
متاعها, 9,
ياربي, 9,
حتا, 9,TN
بنتو, 9,TN
لأنها, 9,
نا, 9,TN
عايشين, 9,TN
وحد, 9,TN
ريح, 9,TN
أمانة, 9,
يعلم, 9,
بعضكم, 9,
بخلاف, 9,
وحدي, 9,
تبكي, 9,
نصيحة, 9,
يطيح, 9,TN
بالو, 9,TN
الثقة, 9,
مهيش, 9,TN
امشي, 9,
الراس, 9,
انحب, 9,TN
نحنا, 9,TN
اهل, 9,
أخي, 9,
شارع, 9,
لحد, 9,
الاخ, 9,
اخوكم, 9,
مهبولة, 9,TN
الخ, 9,TN
قلال, 9,NE
الشاشة, 9,
الكبار, 9,
والاحترام, 9,
يدوم, 9,
درس, 9,
خيرا, 9,
الحلقات, 9,
قتلو, 9,TN
ويعطيك, 9,
تسير, 9,
البلد, 9,
يوما, 9,
للقلب, 9,
قادرة, 9,
عناء, 9,
شرف, 9,
مرتك, 9,TN
الزوز, 9,TN
بارد, 9,
التوانسه, 9,NE
الشر, 9,
صحيحة, 9,
الاخير, 9,
حت, 9,NOISE
ونتي, 9,TN
ديننا, 9,
كنا, 9,
نتبع, 9,
بلال, 9,NE
تكلم, 9,
فيا, 9,TN
يهم, 9,
خديجة, 9,NE
ﻛﻴﻒ, 9,TN
ﻣﺶ, 9,TN
متالق, 9,
توصل, 9,
الاذاعة, 9,
الفيديو, 9,NE
عنها, 9,
الحال, 9,
زب, 9,TN
الاعلامي, 9,
طحت, 9,TN
ديوث, 9,
اذاعة, 9,
نسمة, 9,
الخطاب, 9,
طبيب, 9,
السلطة, 9,
صوته, 9,
حلوه, 9,
متاعي, 9,TN
القادمة, 9,
بداية, 9,
الاخوان, 9,
ول, 9,NOISE
ابداع, 9,
المفيد, 9,
القتل, 9,
اصبحت, 9,
بالرغم, 9,
اخخ, 9,TN
منظرك, 9,
اتفوه, 9,TN
تهبط, 9,TN
وش, 9,TN
أجمل, 9,
المخرج, 9,
عيد, 9,
كلمتين, 9,
كبرت, 9,
شيئا, 9,
أشرف, 9,
عسولة, 9,TN
تحشم, 9,TN
تعاود, 9,TN
غيرهم, 9,
أجل, 9,
حومة, 9,TN
بالكم, 9,
اشباه, 9,
فهمت, 9,
ثمة, 9,TN
بيننا, 9,
معل, 9,TN
عالحيط, 9,TN
امكم, 9,
الجاية, 9,TN
يجيك, 9,TN
منيك, 9,TN
تعاني, 9,
تحكو, 9,TN
بلادو, 9,TN
لكلها, 9,TN
خالد, 9,NE
ونوفل, 9,NE
الزبلة, 9,TN
معجبتنيش, 9,TN
قهوة, 9,
الأمل, 9,
المجاري, 9,
عديم, 9,
حشمة, 9,
نعلة, 9,TN
الدم, 9,
وصلنا, 9,
يموت, 9,
ناري, 9,
فكاهي, 9,
عز, 9,
بشر, 9,
علی, 9,
منصب, 9,
تفهم, 9,
شريف, 9,
امسخ, 9,TN
الافكار, 9,
بالخط, 9,
الممثل, 9,
حبس, 9,TN
الزح, 9,TN
بب, 9,NOISE
ضرب, 9,
عايلات, 9,TN
هذيكا, 9,TN
فهمتش, 9,TN
بقلة, 9,TN
كلاس, 9,TN
مجموعة, 9,
غربية, 9,
برهان, 9,
لقناة, 9,
هاي, 9,TN
لولا, 9,
التنشيط, 9,
الرجيم, 9,TN
يسب, 9,
مواقف, 9,
صاير, 9,TN
حمار, 9,
الضيف, 9,
اسمك, 9,
صباحك, 9,
تحيل, 9,
مشا, 9,TN
رايك, 9,TN
صنع, 9,
الشعوب, 9,
خرج, 9,
عظيم, 9,
حسان, 9,
لقيت, 9,
الماسطة, 9,TN
كوثر, 9,NE
لعزيزة, 9,TN
الاخيرة, 9,
ممثله, 9,
يكفي, 9,
سبيل, 9,
الزمان, 9,
قضايا, 9,
نظام, 9,
مبارك, 9,
غيرها, 9,
لبعض, 9,
السماح, 9,
السياسي, 9,
كره, 9,
وزارة, 9,
نربح, 9,
قيادة, 9,
يوفقها, 9,
الأبله, 9,
اخدم, 9,
الاعمال, 9,
اسلامي, 9,
وبو, 9,NOISE
محرم, 9,
الاستاذة, 9,
انوا, 9,TN
تمثيلها, 9,
اليحياوي, 9,NE
المشاهدين, 8,
تعديو, 8,TN
بر, 8,TN
يهز, 8,TN
عبدك, 8,
الشهادة, 8,
يشفيه, 8,
عملتها, 8,
الإعلامي, 8,
يضرب, 8,
ياسمير, 8,NE
القيم, 8,
سيئة, 8,
يسر, 8,
آمين, 8,
نلوم, 8,
موافقني, 8,
ظهور, 8,
يهديه, 8,
ملف, 8,
يفدد, 8,TN
مثقفين, 8,
الحالة, 8,
ولطفي, 8,NE
خاطرو, 8,TN
قنات, 8,NOISE
شبه, 8,
الثامن, 8,
الصفاقسية, 8,NE
وقاحة, 8,
ماء, 8,
يتفرجو, 8,TN
أنتي, 8,TN
وامثالك, 8,
ممصتو, 8,TN
اعمال, 8,
الزبالة, 8,
قش, 8,TN
طفل, 8,
إنها, 8,
الهانة, 8,TN
علها, 8,
القلوب, 8,
سخافة, 8,
نقولها, 8,
استر, 8,
كافر, 8,
ﻓﻴﻚ, 8,
منازع, 8,
اللعنة, 8,
ماللخر, 8,TN
بوهالي, 8,TN
الشعر, 8,
دعوة, 8,
هدي, 8,
عاهرات, 8,
بنتها, 8,
غلطت, 8,
النوع, 8,
ملاح, 8,
يقود, 8,
يحس, 8,
نعيش, 8,
صعيبة, 8,TN
كبر, 8,
الشيء, 8,
وكانت, 8,
زواج, 8,
الأب, 8,
زاده, 8,TN
ياعلاء, 8,NE
اعلم, 8,
يقدم, 8,
حقك, 8,
وعلاش, 8,TN
وتكون, 8,
حياتو, 8,TN
وبين, 8,
يحفضهم, 8,
الحمدلله, 8,NOISE
ليهم, 8,TN
اللهجة, 8,
ونتمنى, 8,
باه, 8,TN
والناس, 8,
يلقى, 8,
والدين, 8,
عادية, 8,
طيبه, 8,
لعلاء, 8,NE
أروع, 8,
هادا, 8,NOISE
الطفلة, 8,
للجميع, 8,
مزيدا, 8,
ظهرت, 8,
بحجة, 8,
حاشاكم, 8,
يسمع, 8,
مدة, 8,
الزمن, 8,
راجلك, 8,TN
لانو, 8,TN
وتحب, 8,
معا, 8,
يبقي, 8,
داركم, 8,
حاول, 8,
حمد, 8,
تعالى, 8,
واحترام, 8,
عبرة, 8,
جزاك, 8,
عمره, 8,
الجزائري, 8,NE
برغم, 8,
قالي, 8,TN
وراك, 8,TN
العيش, 8,
معه, 8,
مقبولة, 8,
لبرنامجك, 8,
اليك, 8,
كمال, 8,
لكنه, 8,
وإلي, 8,
هامل, 8,TN
لأنه, 8,
تفرجت, 8,
النفس, 8,
عمرنا, 8,
وتوا, 8,TN
واحلا, 8,TN
ربك, 8,
يدك, 8,
شو, 8,TN
العايلة, 8,TN
رنا, 8,TN
نشاالله, 8,TN
مزالت, 8,TN
العبيدي, 8,NE
ﻛﻞ, 8,
ﻛﻨﺖ, 8,
ﻋﺎﺋﺸﺔ, 8,NE
غالي, 8,
الحبيب, 8,
شحال, 8,ALG
مدرسة, 8,
تنبح, 8,
يهمك, 8,
حنبعل, 8,NE
اهه, 8,TN
دماء, 8,
نفهم, 8,
الطحان, 8,TN
وعندو, 8,TN
صارت, 8,
كبار, 8,
جابت, 8,TN
بكري, 8,TN
طالع, 8,
قليلة, 8,
حبيبي, 8,
حرة, 8,
شالله, 8,NOISE
الاسم, 8,
شوفو, 8,TN
اعاقة, 8,
يكونو, 8,TN
ربح, 8,
فيسع, 8,TN
فلسطين, 8,NE
رقم, 8,
يخي, 8,TN
شهادة, 8,
عظيمة, 8,
عندوا, 8,TN
أمها, 8,
التوانسا, 8,NE
بحذا, 8,TN
اتقوا, 8,
مما, 8,
الاحد, 8,
شكل, 8,
السر, 8,
ماشين, 8,TN
تفادي, 8,
مبعد, 8,TN
جرذ, 8,
دقيقة, 8,
ادوار, 8,
للعباد, 8,
ننسى, 8,
مسخة, 8,TN
الفكاهة, 8,
وبسام, 8,NE
تحفة, 8,
البشرية, 8,
راب, 8,NE
وفوزي, 8,NE
السجن, 8,
قناه, 8,
وبش, 8,TN
شخصيه, 8,
الامن, 8,
المسلم, 8,
خريت, 8,TN
اغلب, 8,
امارك, 8,TN
نجح, 8,
خرية, 8,TN
موهوب, 8,
ويعجبني, 8,
النهار, 8,
أصبحت, 8,
بسم, 8,
مشالله, 8,NOISE
حوار, 8,
الفرنسية, 8,NE
وشوف, 8,TN
كرهت, 8,
عايشة, 8,TN
مافماش, 8,TN
قدم, 8,
حقيقتك, 8,
الماء, 8,
أحنا, 8,TN
الفسق, 8,
الجيل, 8,
الثقافية, 8,
اله, 8,
أنها, 8,
يحميهم, 8,
بنتي, 8,TN
النوم, 8,
مسؤولية, 8,
بوهم, 8,TN
تباركالله, 8,TN
اخيب, 8,TN
ايه, 8,TN
وجهه, 8,
يتم, 8,
الترويكا, 8,NE
الوضع, 8,
وينك, 8,TN
حضور, 8,
قبي, 8,TN
برشى, 8,NOISE
الاجتماعية, 8,
ليبي, 8,NE
ميسالش, 8,TN
تركيا, 8,NE
لاخر, 8,TN
يشد, 8,
بني, 8,
القدس, 8,NE
تبيض, 8,
باتم, 8,
الفني, 8,
للفساد, 8,
قواعد, 8,
يظهر, 8,
ثلاثة, 8,
الت, 8,NOISE
يخص, 8,
يوصل, 8,
فكر, 8,
شطر, 8,
مهم, 8,
تتفرجو, 8,TN
البرويطة, 8,TN
الساحة, 8,
الآن, 8,
ضايع, 8,TN
الحقد, 8,
ياولد, 8,
لوح, 8,
الشاب, 8,
السماء, 8,
اخيرا, 8,
لدى, 8,
أحسنت, 8,
نراك, 8,TN
الحلال, 8,
يجري, 8,
الفعل, 8,
كذبة, 8,
وتافه, 8,
مخيبها, 8,TN
الابداع, 8,
الراي, 8,
يبدأ, 8,
الهاتف, 8,
صفاقس, 8,NE
سيناريو, 8,BORROW
معنا, 8,
زياد, 8,NE
أصبح, 8,
التى, 8,
رحم, 8,
قدرة, 8,
الموقف, 8,
منطقي, 8,
مزية, 8,TN
الشهر, 8,
بردتنا, 8,NOISE
وكريم, 8,
الشكر, 8,
وياسر, 8,TN
رءيس, 8,NOISE
الجمهورية, 8,
الوزراء, 8,
الخامج, 8,TN
مبرووك, 8,NOISE
توري, 8,
تفدليكو, 8,TN
تربيه, 8,TN
الفارغ, 8,
اووف, 8,TN
أشبيه, 8,TN
اسف, 8,
الدلاجي, 8,NE
الفنانات, 8,
صريح, 8,
رااجل, 8,TN
اللحم, 7,
مصاب, 7,
قناتكم, 7,
لتو, 7,NOISE
بروحك, 7,
سفيه, 7,
المتخلف, 7,
جايبها, 7,TN
الفاسدة, 7,
تكب, 7,TN
أشباه, 7,
العمومية, 7,
وفات, 7,TN
للهاوية, 7,TN
ريق, 7,TN
هالمسلسل, 7,TN
ماد, 7,TN
ومنحط, 7,
الجاير, 7,TN
ايا, 7,TN
المازني, 7,NE
بطاله, 7,TN
ماسيخ, 7,TN
أسد, 7,
كلوشار, 7,BORROW
همل, 7,TN
العصر, 7,
موبن, 7,TN
شلة, 7,TN
رضا, 7,NE
مهوش, 7,TN
با, 7,TN
الفقراء, 7,
ممسطوو, 7,TN
برة, 7,TN
وارجع, 7,
يخدمو, 7,TN
هالشهر, 7,TN
طويلة, 7,
فتاة, 7,
مساكن, 7,"MSA,TN"
خليفة, 7,"NE,MSA"
خلاه, 7,TN
الطلاق, 7,
عيش, 7,TN
نحكي, 7,
حلال, 7,
الأخيرة, 7,
كفاش, 7,TN
يبان, 7,
جزائر, 7,NE
نتاع, 7,TN
تشبه, 7,
بهذه, 7,
سبحانو, 7,TN
عينيك, 7,
صدقني, 7,
اكون, 7,
واذا, 7,
بإذن, 7,
سعيدة, 7,
اظن, 7,
ماعندوش, 7,TN
ياشيخ, 7,
سوء, 7,
تلفون, 7,TN
مذيع, 7,
نشوفك, 7,TN
يحفضكم, 7,
شابي, 7,NE
زيادة, 7,
تخاف, 7,
وعلاء, 7,NE
جيدا, 7,
بلي, 7,TN
اصبحنا, 7,
زمان, 7,
اننا, 7,
